"","movieId","title","totalRating","qtdObs"
"254",1054,"Get on the Bus (1996)",4,1
"255",1055,"Shadow Conspiracy (1997)",0,0
"256",1056,"Jude (1996)",0,0
"257",1061,"Sleepers (1996)",0,0
"258",1063,"Johns (1996)",42,12
"259",1080,"Monty Python's Life of Brian (1979)",5,1
"260",1082,"Candidate, The (1972)",0,0
"261",1087,"Madame Butterfly (1995)",16.5,5
"262",1091,"Weekend at Bernie's (1989)",0,0
"263",1093,"Doors, The (1991)",2,1
"264",1095,"Glengarry Glen Ross (1992)",0,0
"265",1096,"Sophie's Choice (1982)",11,3
"266",1103,"Rebel Without a Cause (1955)",14,3
"267",1104,"Streetcar Named Desire, A (1951)",0,0
"268",1105,"Children of the Corn IV: The Gathering (1996)",0,0
"269",1111,"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)",11,3
"270",1113,"Associate, The (1996)",161,37
"271",1123,"Perfect Candidate, A (1996)",47,12
"272",1124,"On Golden Pond (1981)",158,44
"273",1128,"Fog, The (1980)",47.5,13
"274",1132,"Manon of the Spring (Manon des sources) (1986)",260.5,66
"275",1135,"Private Benjamin (1980)",495.5,117
"276",1137,"Hustler White (1996)",186,51
"277",1145,"Snowriders (1996)",89.5,23
"278",1147,"When We Were Kings (1996)",104.5,26
"279",1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",50,14
"280",1153,"Raw Deal (1948)",78,20
"281",1154,"T-Men (1947)",167.5,39
"282",1163,"Mina Tannenbaum (1994)",0,0
"283",1164,"2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967)",168.5,38
"284",1167,"Dear God (1996)",96,23
"285",1169,"American Dream (1990)",86.5,21
"286",1171,"Bob Roberts (1992)",61,16
"287",1172,"Cinema Paradiso (Nuovo cinema Paradiso) (1989)",57.5,16
"288",1174,"Dead Tired (Grosse Fatigue) (1994)",86,24
"289",1180,"Hear My Song (1991)",71.5,18
"290",1181,"Shooter, The (1997)",15.5,4
"291",1185,"My Left Foot (1989)",9,3
"292",1186,"Sex, Lies, and Videotape (1989)",84,21
"293",1187,"Passion Fish (1992)",43,10
"294",1189,"Thin Blue Line, The (1988)",39.5,11
"295",1192,"Paris Is Burning (1990)",109.5,26
"296",1193,"One Flew Over the Cuckoo's Nest (1975)",70.5,21
"297",1194,"Cheech and Chong's Up in Smoke (1978)",299,72
"298",1202,"Withnail & I (1987)",5,2
"299",1203,"12 Angry Men (1957)",5,1
"300",1207,"To Kill a Mockingbird (1962)",5,2
"301",1225,"Amadeus (1984)",12,4
"302",1228,"Raging Bull (1980)",0,0
"303",1231,"Right Stuff, The (1983)",3,1
"304",1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0,0
"305",1238,"Local Hero (1983)",93.5,22
"306",1246,"Dead Poets Society (1989)",0,0
"307",1258,"Shining, The (1980)",71,21
"308",1276,"Cool Hand Luke (1967)",77,22
"309",1280,"Raise the Red Lantern (Da hong deng long gao gao gua) (1991)",315.5,80
"310",1285,"Heathers (1989)",4,1
"311",1288,"This Is Spinal Tap (1984)",9.5,4
"312",1289,"Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)",3,1
"313",1293,"Gandhi (1982)",0,0
"314",1295,"Unbearable Lightness of Being, The (1988)",76,21
"315",1297,"Real Genius (1985)",21,7
"316",1310,"Hype! (1996)",0,0
"317",1311,"Santa with Muscles (1996)",13,3
"318",1312,"Female Perversions (1996)",42,14
"319",1317,"I'm Not Rappaport (1996)",0,0
"320",1322,"Amityville 1992: It's About Time (1992)",3.5,1
"321",1323,"Amityville 3-D (1983)",11,3
"322",1324,"Amityville: Dollhouse (1996)",0,0
"323",1325,"Amityville: A New Generation (1993)",0,0
"324",1326,"Amityville II: The Possession (1982)",0,0
"325",1328,"Amityville Curse, The (1990)",0,0
"326",1329,"Blood for Dracula (Andy Warhol's Dracula) (1974)",0,0
"327",1330,"April Fool's Day (1986)",7.5,2
"328",1331,"Audrey Rose (1977)",158,39
"329",1341,"Burnt Offerings (1976)",102.5,26
"330",1343,"Cape Fear (1991)",178,53
"331",1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",112,36
"332",1349,"Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)",196,50
"333",1358,"Sling Blade (1996)",157.5,40
"334",1361,"Paradise Lost: The Child Murders at Robin Hood Hills (1996)",3.5,2
"335",1363,"Preacher's Wife, The (1996)",0,0
"336",1365,"Ridicule (1996)",0,0
"337",1366,"Crucible, The (1996)",0,0
"338",1384,"Substance of Fire, The (1996)",101,28
"339",1390,"My Fellow Americans (1996)",159,48
"340",1394,"Raising Arizona (1987)",3,1
"341",1397,"Bastard Out of Carolina (1996)",612.5,145
"342",1399,"Marvin's Room (1996)",0,0
"343",1401,"Ghosts of Mississippi (1996)",0,0
"344",1413,"Whole Wide World, The (1996)",307,75
"345",1414,"Mother (1996)",0,0
"346",1417,"Portrait of a Lady, The (1996)",3,1
"347",1420,"Message to Love: The Isle of Wight Festival (1996)",1,1
"348",1423,"Hearts and Minds (1996)",0,0
"349",1425,"Fierce Creatures (1997)",0,0
"350",1428,"Angel Baby (1995)",0,0
"351",1437,"Cement Garden, The (1993)",1.5,1
"352",1440,"Amos & Andrew (1993)",6,3
"353",1442,"Prefontaine (1997)",4,1
"354",1444,"Guantanamera (1994)",0,0
"355",1447,"Gridlock'd (1997)",61,19
"356",1449,"Waiting for Guffman (1996)",3,1
"357",1450,"Prisoner of the Mountains (Kavkazsky plennik) (1996)",125,30
"358",1456,"Pest, The (1997)",154,40
"359",1461,"Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)",16,4
"360",1475,"Kama Sutra: A Tale of Love (1996)",613,144
"361",1485,"Liar Liar (1997)",490.5,125
"362",1490,"B*A*P*S (1997)",215,51
"363",1493,"Love and Other Catastrophes (1996)",0,0
"364",1497,"Double Team (1997)",334.5,80
"365",1501,"Keys to Tulsa (1997)",80,19
"366",1503,"8 Heads in a Duffel Bag (1997)",550.5,131
"367",1504,"Hollow Reed (1996)",506.5,127
"368",1508,"Traveller (1997)",14.5,5
"369",1513,"Romy and Michele's High School Reunion (1997)",115,26
"370",1516,"Children of the Revolution (1996)",327.5,77
"371",1526,"Fathers' Day (1997)",92,22
"372",1531,"Losing Chase (1996)",92,22
"373",1532,"Sprung (1997)",217.5,50
"374",1543,"Designated Mourner, The (1997)",253,63
"375",1545,"Ponette (1996)",19,5
"376",1546,"Schizopolis (1996)",68.5,16
"377",1555,"To Have, or Not (En avoir (ou pas)) (1995)",222.5,58
"378",1563,"Dream With the Fishes (1997)",104,27
"379",1572,"Contempt (Mépris, Le) (1963)",76.5,20
"380",1575,"Gabbeh (1996)",76,20
"381",1581,"Out to Sea (1997)",42.5,12
"382",1596,"Career Girls (1997)",146,37
"383",1599,"Steel (1997)",164,40
"384",1602,"Leave It to Beaver (1997)",168,49
"385",1612,"Kiss Me, Guido (1997)",127.5,32
"386",1613,"Star Maps (1997)",232,61
"387",1614,"In & Out (1997)",65.5,18
"388",1621,"Soul Food (1997)",114.5,28
"389",1623,"Wishmaster (1997)",183,46
"390",1624,"Thousand Acres, A (1997)",0,0
"391",1633,"Ulee's Gold (1997)",34.5,9
"392",1635,"Ice Storm, The (1997)",239.5,67
"393",1640,"How to Be a Player (1997)",51.5,12
"394",1649,"Fast, Cheap & Out of Control (1997)",0,0
"395",1652,"Year of the Horse (1997)",0,0
"396",1660,"Eve's Bayou (1997)",138,38
"397",1665,"Bean (1997)",1,1
"398",1668,"One Night Stand (1997)",8,3
"399",1669,"Tango Lesson, The (1997)",40.5,13
"400",1672,"Rainmaker, The (1997)",24,7
"401",1673,"Boogie Nights (1997)",7,3
"402",1694,"Apostle, The (1997)",105,32
"403",1703,"For Richer or Poorer (1997)",14,4
"404",1715,"Office Killer (1997)",146,37
"405",1719,"Sweet Hereafter, The (1997)",23.5,11
"406",1728,"Winter Guest, The (1997)",0,0
"407",1730,"Kundun (1997)",51.5,13
"408",1731,"Mr. Magoo (1997)",109.5,37
"409",1746,"Senseless (1998)",270,72
"410",1747,"Wag the Dog (1997)",179,54
"411",1753,"Half Baked (1998)",39.5,14
"412",1756,"Prophecy II, The (1998)",4,2
"413",1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",4,1
"414",1760,"Spice World (1997)",54,18
"415",1771,"Night Flier (1997)",21.5,12
"416",1795,"Callejón de los milagros, El (1995)",0,0
"417",1798,"Hush (1998)",0,0
"418",1807,"Cool, Dry Place, A (1998)",98.5,33
"419",1837,"Odd Couple II, The (1998)",26.5,9
"420",1839,"My Giant (1998)",0,0
"421",1840,"He Got Game (1998)",16,5
"422",1846,"Nil By Mouth (1997)",24.5,9
"423",1855,"Krippendorf's Tribe (1998)",0,0
"424",1856,"Kurt & Courtney (1998)",0,0
"425",1859,"Taste of Cherry (Ta'm e guilass) (1997)",59,22
"426",1860,"Character (Karakter) (1997)",0,0
"427",1863,"Major League: Back to the Minors (1998)",5,2
"428",1864,"Sour Grapes (1998)",0,0
"429",1865,"Wild Man Blues (1997)",4,1
"430",1875,"Clockwatchers (1997)",112.5,29
"431",1880,"Lawn Dogs (1997)",0,0
"432",1886,"I Got the Hook Up (1998)",3,1
"433",1892,"Perfect Murder, A (1998)",9,2
"434",1896,"Cousin Bette (1998)",151.5,39
"435",1901,"Dear Jesse (1997)",0,0
"436",1903,"Hav Plenty (1997)",0,0
"437",1911,"Dr. Dolittle (1998)",81,23
"438",1922,"Whatever (1998)",0,0
"439",1926,"Broadway Melody, The (1929)",1.5,2
"440",1933,"Life of Emile Zola, The (1937)",0,0
"441",1938,"Lost Weekend, The (1945)",3,1
"442",1940,"Gentleman's Agreement (1947)",16,6
"443",1941,"Hamlet (1948)",9,2
"444",1942,"All the King's Men (1949)",0,0
"445",1943,"Greatest Show on Earth, The (1952)",0,0
"446",1949,"Man for All Seasons, A (1966)",0,0
"447",1952,"Midnight Cowboy (1969)",59,20
"448",1954,"Rocky (1976)",361.5,107
"449",1955,"Kramer vs. Kramer (1979)",42,13
"450",1956,"Ordinary People (1980)",0,0
"451",1957,"Chariots of Fire (1981)",0,0
"452",1960,"Last Emperor, The (1987)",8,2
"453",1961,"Rain Man (1988)",0,0
"454",1962,"Driving Miss Daisy (1989)",3,2
"455",1966,"Metropolitan (1990)",11.5,3
"456",1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",2.5,1
"457",1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",19,5
"458",1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",0,0
"459",1975,"Friday the 13th Part 2 (1981)",0,0
"460",1976,"Friday the 13th Part 3: 3D (1982)",1,1
"461",1977,"Friday the 13th Part IV: The Final Chapter (1984)",0,0
"462",1978,"Friday the 13th Part V: A New Beginning (1985)",46,16
"463",1979,"Friday the 13th Part VI: Jason Lives (1986)",19,5
"464",1980,"Friday the 13th Part VII: The New Blood (1988)",5,1
"465",1981,"Friday the 13th Part VIII: Jason Takes Manhattan (1989)",193.5,67
"466",1982,"Halloween (1978)",8.5,2
"467",1983,"Halloween II (1981)",5,2
"468",1984,"Halloween III: Season of the Witch (1982)",0,0
"469",1985,"Halloween 4: The Return of Michael Myers (1988)",0,0
"470",1986,"Halloween 5: The Revenge of Michael Myers (1989)",2,1
"471",1987,"Prom Night (1980)",3,1
"472",1989,"Prom Night III: The Last Kiss (1989)",192.5,59
"473",1990,"Prom Night IV: Deliver Us From Evil (1992)",0,0
"474",1998,"Exorcist II: The Heretic (1977)",0,0
"475",1999,"Exorcist III, The (1990)",101,47
"476",2007,"Polish Wedding (1998)",2.5,1
"477",2022,"Last Temptation of Christ, The (1988)",0,0
"478",2060,"BASEketball (1998)",0,0
"479",2064,"Roger & Me (1989)",298,76
"480",2066,"Out of the Past (1947)",31.5,11
"481",2069,"Trip to Bountiful, The (1985)",0,0
"482",2071,"And the Band Played On (1993)",2.5,1
"483",2072,"'burbs, The (1989)",27,8
"484",2073,"Fandango (1985)",0,0
"485",2104,"Tex (1982)",26,8
"486",2109,"Jerk, The (1979)",19,5
"487",2111,"Man with Two Brains, The (1983)",55,15
"488",2114,"Outsiders, The (1983)",0,0
"489",2118,"Dead Zone, The (1983)",0,0
"490",2119,"Maximum Overdrive (1986)",96,26
"491",2128,"Safe Men (1998)",81,22
"492",2131,"Autumn Sonata (Höstsonaten) (1978)",136.5,45
"493",2132,"Who's Afraid of Virginia Woolf? (1966)",0,0
"494",2151,"Gods Must Be Crazy II, The (1989)",0,0
"495",2169,"Dead Man on Campus (1998)",0,0
"496",2178,"Frenzy (1972)",479.5,120
"497",2180,"Torn Curtain (1966)",2,1
"498",2188,"54 (1998)",0,0
"499",2190,"Why Do Fools Fall In Love? (1998)",0,0
"500",2191,"Merry War, A (1997)",0,0
"501",2195,"Dirty Work (1998)",7.5,3
"502",2197,"Firelight (1997)",204,59
"503",2200,"Under Capricorn (1949)",187.5,51
"504",2201,"Paradine Case, The (1947)",0,0
"505",2207,"Jamaica Inn (1939)",6,2
"506",2210,"Sabotage (1936)",7,2
"507",2214,"Number Seventeen (a.k.a. Number 17) (1932)",4.5,1
"508",2231,"Rounders (1998)",0,0
"509",2236,"Simon Birch (1998)",0,0
"510",2237,"Without Limits (1998)",6,2
"511",2240,"My Bodyguard (1980)",0,0
"512",2241,"Class (1983)",5,1
"513",2247,"Married to the Mob (1988)",0,0
"514",2249,"My Blue Heaven (1990)",0,0
"515",2250,"Men Don't Leave (1990)",52,19
"516",2254,"Choices (1981)",0,0
"517",2255,"Young Doctors in Love (1982)",8,3
"518",2261,"One Crazy Summer (1986)",17,4
"519",2271,"Permanent Midnight (1998)",46,12
"520",2272,"One True Thing (1998)",7,3
"521",2276,"Soldier's Daughter Never Cries, A (1998)",62,22
"522",2280,"Clay Pigeons (1998)",9,3
"523",2283,"Sheltering Sky, The (1990)",3,2
"524",2284,"Bandit Queen (1994)",4.5,2
"525",2285,"If.... (1968)",0,0
"526",2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",16,4
"527",2295,"Impostors, The (1998)",0,0
"528",2296,"Night at the Roxbury, A (1998)",0,0
"529",2300,"Producers, The (1968)",0,0
"530",2302,"My Cousin Vinny (1992)",3,1
"531",2304,"Love Is the Devil (1998)",9,3
"532",2305,"Slam (1998)",0,0
"533",2306,"Holy Man (1998)",1.5,2
"534",2310,"Mighty, The (1998)",0,0
"535",2311,"2010: The Year We Make Contact (1984)",0,0
"536",2312,"Children of a Lesser God (1986)",0,0
"537",2313,"Elephant Man, The (1980)",55.5,26
"538",2314,"Beloved (1998)",0,0
"539",2323,"Cruise, The (1998)",9,4
"540",2325,"Orgazmo (1997)",13,4
"541",2333,"Gods and Monsters (1998)",0,0
"542",2335,"Waterboy, The (1998)",0,0
"543",2336,"Elizabeth (1998)",0,0
"544",2337,"Velvet Goldmine (1998)",0,0
"545",2340,"Meet Joe Black (1998)",4,1
"546",2345,"Desert Bloom (1986)",0,0
"547",2347,"Pope of Greenwich Village, The (1984)",10,2
"548",2348,"Sid and Nancy (1986)",14,3
"549",2350,"Heart Condition (1990)",18.5,8
